location	product_ean	code	store_name
America/Los_Angeles	0848132365990	US	Riverbank
America/Sao_Paulo	2343377526222	BR	Itabirito
America/New_York	3841935276996	US	North Lauderdale
Europe/Paris	9663552629634	FR	Vienne
Africa/Tripoli	3304221832790	LY	Ghat
Europe/Vienna	3759702971220	AT	Floridsdorf
Asia/Kolkata	4153991377692	IN	Kenda
America/New_York	3709710624540	US	Keene
America/New_York	2586680167625	US	Brunswick
America/Tegucigalpa	1433835223372	HN	Olanchito
Europe/Rome	9868173348494	IT	Cordenons
America/Chicago	8296444814064	US	Murray
Europe/London	9687973808362	GB	Southsea
Africa/Khartoum	6767550655619	SD	Ar Ruseris
America/Los_Angeles	9870034793336	US	Palm Desert
Asia/Jerusalem	7204511823582	IL	Rahat
America/Los_Angeles	3838351137222	US	Santa Maria
America/Chicago	3998562624857	US	Hueytown
Asia/Tokyo	7808848186213	JP	Iwade
Asia/Karachi	2985020864604	PK	Qadirpur Ran
Asia/Yangon	7569558085301	MM	Myawadi
Asia/Bangkok	9860344282507	TH	Bang Ban
Africa/Douala	3444633728387	CM	Mbalmayo
Europe/Moscow	3040641925987	RU	Kireyevsk
America/Caracas	2905653205094	VE	Barinas
Africa/Lubumbashi	7905374577000	CD	Beni
Africa/Casablanca	5483985357485	MA	Azrou
America/Havana	1719134069751	CU	Boyeros
Europe/Amsterdam	7605007906152	NL	Oldenzaal
America/Panama	9380490913587	PA	Veracruz
Asia/Shanghai	0546719456290	CN	Changzhi
America/New_York	8546306547761	US	Deltona
Asia/Kuching	1956908373540	MY	Donggongon
Europe/Berlin	4024410979493	DE	Pfullingen
America/Toronto	7977672493252	CA	Dorval
America/Sao_Paulo	1552933956088	BR	Loanda
Asia/Makassar	7743344932714	ID	Tarakan
Africa/Johannesburg	1758302582364	ZA	Standerton
Asia/Shanghai	2975691107759	CN	Foshan
America/Argentina/Tucuman	1754837683552	AR	Aguilares
Asia/Ulaanbaatar	7464736144118	MN	Ulan Bator
Asia/Shanghai	6004779897667	CN	Zhoucun
America/Denver	6721215825779	US	Ken Caryl
Asia/Shanghai	3467448795887	CN	Liaoyang
Asia/Almaty	9000968799597	KZ	Zaysan
Asia/Jakarta	1723244885620	ID	Kediri
America/Argentina/Buenos_Aires	9056231778424	AR	Pontevedra
Asia/Jakarta	1206714024595	ID	Pekanbaru
America/Bogota	7004169488429	CO	San Carlos
Asia/Manila	9224494708100	PH	Baliuag
Africa/Dar_es_Salaam	1384542540361	TZ	Mwandiga
America/Recife	1419270339670	BR	Cabo
Asia/Manila	6529522439623	PH	Cebu City
Asia/Shanghai	7949672160991	CN	Pucheng
America/New_York	1595402569891	US	Lutz
Asia/Tokyo	9702753605389	JP	Yamada
Europe/Kiev	7451715883946	UA	Nova Kakhovka
Europe/Moscow	3455439307638	RU	Shushary
Europe/Paris	1433187537493	FR	Les Olives
America/Bahia	3164401638488	BR	Muritiba
America/New_York	5971393524112	US	Venice
America/Sao_Paulo	3075371393935	BR	Soledade
America/Chicago	7191739044564	US	Vestavia Hills
Europe/Madrid	8465381565586	ES	Amposta
Asia/Karachi	3838920028753	PK	Khairpur Mir’s
Europe/Skopje	2831346059951	MK	Saraj
America/New_York	0690149862371	US	Woodbridge
Europe/Madrid	1934570520943	ES	Leioa
Europe/Brussels	6454840356249	BE	Gembloux
Europe/Zurich	9415317235549	CH	Adliswil
Europe/Warsaw	4609621971070	PL	Jaworzno
Europe/London	8118811644015	GB	Winsford
America/Argentina/Ushuaia	8537804439740	AR	Ushuaia
Africa/Freetown	5606215752588	SL	Freetown
Africa/Monrovia	7262890689151	LR	New Yekepa
America/New_York	7869564508666	US	Waterbury
America/New_York	0401066084827	US	Bon Air
Europe/Amsterdam	6261593387587	NL	Barneveld
America/Phoenix	4973835327559	US	Scottsdale
Asia/Shanghai	3769729614956	CN	Haicheng
Africa/Windhoek	2887831198605	NA	Okahandja
Asia/Bangkok	2526664967728	TH	Nakhon Pathom
America/Sao_Paulo	4601954857861	BR	Esmeraldas
America/Los_Angeles	9825259549343	US	Bryn Mawr-Skyway
Europe/Brussels	3365836591724	BE	Gembloux
Asia/Tokyo	7009215456179	JP	Namerikawa
Europe/Chisinau	2853935226636	MD	Soroca
Europe/Paris	3503741991394	FR	Talence
America/Vancouver	9698220801623	CA	Kelowna
Australia/Brisbane	5703202352193	AU	Carindale
Asia/Shanghai	6671130436409	CN	Jingzhou
America/New_York	7327550449121	US	Newburgh
Africa/Conakry	6245277848106	GN	Camayenne
Asia/Kolkata	8241361466247	IN	Jashpurnagar
America/Denver	9241406119960	US	Saratoga Springs
America/Recife	3983571401551	BR	Catende
America/New_York	9810459899763	US	Lebanon
Europe/Paris	6552501919106	FR	Colomiers
Africa/Algiers	3009342277672	DZ	Ksar Chellala
Europe/Madrid	7200816148108	ES	Cardedeu
Europe/Moscow	0645394725728	RU	Novopavlovsk
Europe/Amsterdam	3224936048258	NL	Barneveld
Africa/Lagos	6272709520569	NG	Gaya
America/Sao_Paulo	0058696686435	BR	Sarandi
Africa/Dar_es_Salaam	6720980105727	TZ	Same
America/Los_Angeles	5702402988089	US	Redding
America/Sao_Paulo	2351421027410	BR	Imbituba
Asia/Dili	1448324113508	TL	Maliana
Africa/Nairobi	9987597838074	KE	Busia
America/Sao_Paulo	5479729985151	BR	Viradouro
America/New_York	5890175076031	US	Yonkers
Asia/Shanghai	2237714441036	CN	Foshan
Europe/Malta	2373315806673	MT	Valletta
Europe/Kiev	0609425370059	UA	Artsyz
America/Denver	1470080265764	US	Saratoga Springs
America/Argentina/Cordoba	7038849839911	AR	Esperanza
Atlantic/Canary	3307235631908	ES	Maspalomas
Europe/London	3684881534396	GB	Barnet
Africa/Lubumbashi	7672498091988	CD	Beni
America/Toronto	9673271390715	CA	Dorval
Asia/Kolkata	3684674331300	IN	Barpeta
Asia/Jakarta	7313513629495	ID	Diwek
Europe/Madrid	1372387167515	ES	Gernika-Lumo
America/New_York	6305993888951	US	West Chester
America/Fortaleza	3459454469692	BR	Barras
Asia/Karachi	8581624740555	PK	Mianwali
America/Chicago	5978823813716	US	Fresno
Europe/Paris	1553188359419	FR	Niort
Asia/Shanghai	1606861225058	CN	Laiwu
Europe/Berlin	7552667886723	DE	Albstadt
Europe/Bratislava	8436384883908	SK	Hlohovec
Australia/Perth	5172423589587	AU	Perth
America/Los_Angeles	6645346534990	US	Keizer
America/Sao_Paulo	1464246514414	BR	Loanda
America/Sao_Paulo	7917996839206	BR	Loanda
Asia/Shanghai	0047245589563	CN	Meizhou
Australia/Perth	4016174571716	AU	Willetton
Asia/Shanghai	6201015010631	CN	Xiangtan
Africa/Douala	7866188085856	CM	Mbalmayo
Asia/Jerusalem	2796258456116	IL	Ramla
Africa/Tripoli	9448085771483	LY	Ghat
Asia/Shanghai	4866315274385	CN	Changshu City
America/New_York	3372080187047	US	Rutland
America/Chicago	6823445289083	US	Crystal Lake
Europe/London	9350410678117	GB	Clacton-on-Sea
Asia/Kolkata	6988476234102	IN	Pilkhua
Africa/Lagos	0030656940184	NG	Kafanchan
America/Cuiaba	4842878005611	BR	Nova Xavantina
Europe/Moscow	8405186453640	RU	Naro-Fominsk
Asia/Jakarta	5573062883805	ID	Diwek
Europe/Samara	4042772189565	RU	Otradnyy
Asia/Shanghai	2445784231017	CN	Zhoucun
Asia/Jakarta	7021120804371	ID	Cibinong
Asia/Tokyo	4308456307503	JP	Motomachi
America/Sao_Paulo	9362974353713	BR	Miracema
America/Los_Angeles	7811639331884	US	Beaumont
America/Chicago	5480162763671	US	West Des Moines
America/New_York	7621848268525	US	Thomasville
Asia/Kolkata	4799279490778	IN	Aistala
Asia/Karachi	2739461756864	PK	Jhol
Africa/Algiers	0698181584664	DZ	Beni Douala
Asia/Jakarta	6598565832227	ID	Jambi City
Asia/Shanghai	9798022628739	CN	Huangshi
Europe/London	6041106361767	GB	Brierley Hill
Asia/Kolkata	3872487148998	IN	Uran
Australia/Perth	7064234967105	AU	Willetton
Asia/Jakarta	3206148866950	ID	Pameungpeuk
Asia/Yekaterinburg	0377221532369	RU	Lesnoy
Europe/Moscow	8418643733971	RU	Kashira
Africa/Lagos	6444926964307	NG	Olupona
Asia/Yekaterinburg	1928367998640	RU	Kachkanar
Asia/Jakarta	8937792527441	ID	Randudongkal
Africa/Dar_es_Salaam	2914259088703	TZ	Iringa
America/Puerto_Rico	4417667178830	PR	Aguadilla
Europe/Istanbul	1087925120074	TR	Mudanya
Europe/Lisbon	5828514724268	PT	Carnaxide
America/Chicago	9215453744406	US	Copperas Cove
Europe/Berlin	1936136125289	DE	Schleswig
Europe/Madrid	4293429823145	ES	Leioa
Asia/Kolkata	6607715879903	IN	Dombivli
Europe/Madrid	5691975223201	ES	San Fernando de Henares
Africa/Porto-Novo	0331839717150	BJ	Tchaourou
Europe/Paris	5086236275493	FR	Dax
Asia/Karachi	2994467039759	PK	Kanganpur
Europe/London	8640032102253	GB	Rhosllanerchrugog
Asia/Manila	9579214044663	PH	Antipolo
Europe/Moscow	1491121329245	RU	Arzamas
Asia/Shanghai	7558821004507	CN	Dongfeng
Asia/Manila	2768636712800	PH	Tupi
America/Chicago	7053534105355	US	Kaukauna
Europe/Rome	7321120705679	IT	Gorgonzola
America/New_York	6634132436235	US	Malden
Asia/Shanghai	5864253647307	CN	Licheng
America/New_York	6054711384953	US	Fitchburg
America/New_York	3102281343146	US	Collinwood
America/Chicago	7669625008162	US	Kaukauna
Europe/Rome	7506948714021	IT	Ventimiglia
Africa/Lagos	7517348677175	NG	Olupona
Europe/Amsterdam	3805758573175	NL	Hoogezand
Europe/Bratislava	5024964898195	SK	Hlohovec
Asia/Kuala_Lumpur	5293439607352	MY	Teluk Intan
Europe/Paris	9413771707374	FR	Montpellier
Asia/Kuala_Lumpur	7271514739349	MY	Kulai
Africa/Bamako	2898052617073	ML	Kati
Europe/London	3979491231477	GB	Cowes
America/Toronto	5093535176178	CA	Norfolk County
Europe/Moscow	3625832587566	RU	Yeysk
Asia/Kuching	6960654357315	MY	Donggongon
Asia/Kolkata	7229970944135	IN	Osmanabad
America/Mexico_City	5785526767280	MX	Contla
Asia/Karachi	7983263671398	PK	Tharu Shah
Europe/Berlin	3331802321121	DE	Stuttgart
America/New_York	9809542398603	US	Woodlawn
Europe/Berlin	7502598395825	DE	Hofheim am Taunus
America/Bogota	1008453243837	CO	Madrid
Europe/Istanbul	2247827168676	TR	Bergama
Asia/Kolkata	6676233869987	IN	Rafiganj
America/New_York	7589095321168	US	Bon Air
America/Argentina/Buenos_Aires	2910916943729	AR	Barracas
Africa/Algiers	7343136620463	DZ	Messaad
Europe/Zaporozhye	2263896860600	UA	Svatove
America/Sao_Paulo	4747829817377	BR	Itabirito
Europe/Sofia	7816133869161	BG	Aytos
Asia/Bishkek	6216159444426	KG	Jalal-Abad
America/Los_Angeles	4532458247813	US	Opportunity
Asia/Tokyo	2156617164401	JP	Suzaka
Europe/Moscow	1239012131993	RU	Tver
America/Sao_Paulo	5884744983639	BR	Itabirito
Europe/Istanbul	9248241151988	TR	Aksaray
Europe/Kiev	7664365064133	UA	Voznesensk
Asia/Manila	5980670643767	PH	Tupi
America/Los_Angeles	0593468675663	US	Laguna Niguel
Europe/Rome	3187216830267	IT	Bisceglie
America/Argentina/Tucuman	7430788521573	AR	Aguilares
Europe/Rome	3332427997623	IT	Lanciano
Asia/Kabul	7146847039636	AF	Sar-e Pul
Asia/Yekaterinburg	7487331112085	RU	Ishim
America/New_York	6700756853410	US	Gates-North Gates
Asia/Tokyo	5056027852875	JP	Hita
Asia/Kolkata	0508675316001	IN	Puducherry
Asia/Kolkata	9049502234675	IN	Periyakulam
Europe/Paris	1520582002692	FR	Valence
Asia/Kolkata	7027209814392	IN	Gorakhpur
America/Caracas	3103083250762	VE	La Victoria
America/New_York	0176856744938	US	Front Royal
America/Havana	4132620721129	CU	Jaruco
Asia/Kolkata	5008693819362	IN	Betamcherla
Asia/Kolkata	7293700825087	IN	Kashipur
Africa/Brazzaville	1834222925426	CG	Brazzaville
Asia/Seoul	5593652729061	KR	Hongseong
Europe/Brussels	7259818767800	BE	Rixensart
Asia/Kolkata	4540067232236	IN	Udumalaippettai
Europe/London	6457044260978	GB	Aberdeen
America/Chicago	0928154646120	US	Muskogee
Europe/Rome	2016377637884	IT	Lanciano
Europe/Rome	5946560621369	IT	Bisceglie
America/Jamaica	5876138132785	JM	New Kingston
Asia/Kolkata	2836351545901	IN	Kundla
Asia/Kolkata	9113572688710	IN	Aistala
Asia/Tokyo	8460466012382	JP	Namerikawa
Asia/Barnaul	0202184920062	RU	Novosilikatnyy
America/Bahia	4858865140517	BR	Rio Real
Africa/Gaborone	0305024274087	BW	Tonota
Europe/Zagreb	1625757099054	HR	Split
America/Glace_Bay	1023687309821	CA	Sydney
Europe/Moscow	6617392811196	RU	Malakhovka
Africa/Accra	1208751753810	GH	Tarkwa
Asia/Seoul	8934566022164	KR	Nonsan
Europe/Berlin	8327156057422	DE	Landshut
Asia/Kolkata	9931305850834	IN	Diamond Harbour
America/Sao_Paulo	5723063128850	BR	Pato Branco
Africa/Tunis	2357702026769	TN	Msaken
Europe/Rome	3289744394416	IT	Falconara Marittima
Europe/Zurich	0445776330805	CH	Onex
Africa/Johannesburg	0436077013207	ZA	Mokopane
America/New_York	9000852278528	US	Toledo
Europe/London	0101052762318	GB	Winsford
Europe/Berlin	6920348855510	DE	Gauting
America/Boise	2888648045496	US	Nampa
Europe/Berlin	6151461624282	DE	Friedberg
Europe/Moscow	6915334016532	RU	Tver
Asia/Dili	9384025907751	TL	Maliana
Asia/Shanghai	2508148870809	CN	Zhoushan
Europe/Moscow	0779212255279	RU	Likhobory
Europe/Berlin	0247098599041	DE	Halstenbek
Europe/Helsinki	8606344262108	FI	Kallio
America/Los_Angeles	6615045303340	US	Encinitas
Asia/Karachi	4121827525494	PK	Naushahra Virkan
Europe/Brussels	3035387851492	BE	Denderleeuw
Asia/Karachi	4919859272635	PK	Sillanwali
Asia/Shanghai	3191133505030	CN	Xiangtan
Europe/Berlin	2496850359562	DE	Radevormwald
Europe/Paris	4871726017322	FR	Arles
America/Denver	2931741563791	US	Ken Caryl
Europe/Berlin	0913001163011	DE	Gauting
Europe/Minsk	7017223670951	BY	Dobrush
Europe/London	0404599950911	GB	Viewpark
Europe/Amsterdam	5009306192810	NL	Losser
Europe/London	9146324311901	GB	Westbury
Pacific/Honolulu	3671318454808	US	Kahului
Europe/Warsaw	8097106565184	PL	Strzelce Opolskie
Asia/Shanghai	9945670296203	CN	Hushitai
Asia/Shanghai	1225723979214	CN	Jiangyan
Asia/Kolkata	4189988985618	IN	Dharmapuri
Europe/Paris	4996685809686	FR	Saint-Omer
Africa/Addis_Ababa	2402223905151	ET	Debre Tabor
Europe/Berlin	1307770436879	DE	Schwalmtal
Australia/Brisbane	1326630185023	AU	Maryborough
Europe/Paris	9082927147120	FR	Vienne
America/Chicago	0380520197689	US	South Lawndale
America/Chicago	9523492028341	US	Fairview Heights
Africa/Tripoli	7968422282905	LY	Ajdabiya
Europe/Moscow	6843853651166	RU	Kolomyagi
Europe/Kiev	1822839983564	UA	Hlukhiv
America/Chicago	6214748423128	US	Pekin
America/Bahia	3759863808298	BR	Rio Real
Europe/Prague	7176438559281	CZ	Most
Europe/Kiev	0140477380875	UA	Nova Kakhovka
Africa/Abidjan	9361643079695	CI	Bonoua
Asia/Manila	1549290192600	PH	Tupi
America/New_York	9666627144377	US	Kendall
America/Argentina/Buenos_Aires	9514077668496	AR	Chacabuco
Asia/Kolkata	2047489175278	IN	Rangia
Europe/Amsterdam	0439660845391	NL	Zeist
Europe/London	6279090216545	GB	Bushey
America/Chicago	0379367267655	US	West Des Moines
Europe/London	1538727824047	GB	Walton-on-the-Naze
Europe/Moscow	4195646111336	RU	Dyat’kovo
Asia/Shanghai	2687764591319	CN	Taozhuang
Europe/Moscow	1045379886427	RU	Petrozavodsk
Asia/Manila	4377385358184	PH	Recodo
Europe/London	5110734118058	GB	Kingston upon Hull
Asia/Kolkata	6726882463552	IN	Gajendragarh
Europe/Berlin	3498979858383	DE	Weimar
Asia/Kolkata	6505089081260	IN	Kashipur
America/New_York	3252891965525	US	Boston
America/Chicago	1500911641709	US	Independence
Asia/Kolkata	7202227444879	IN	Gariadhar
Europe/London	3276644552701	GB	Lancing
America/Manaus	5916991160232	BR	Itacoatiara
America/Bogota	7261154467528	CO	Andes
Asia/Dhaka	6794213079925	BD	Manikchari
Europe/London	7791847774362	GB	Thetford
America/Sao_Paulo	9888689050636	BR	Pato Branco
America/New_York	4834635138908	US	Kensington
America/Los_Angeles	2655536056007	US	South Whittier
America/Phoenix	1144891458522	US	Scottsdale
Asia/Vladivostok	3260540317908	RU	Lesozavodsk
America/Recife	5633574556069	BR	Recife
America/New_York	0101430478091	US	Far Rockaway
America/Chicago	1123998076037	US	Hutto
Europe/Skopje	3730692883380	MK	Saraj
Asia/Kolkata	8619872074785	IN	Lal Bahadur Nagar
America/Sao_Paulo	0962215797901	BR	Iturama
America/Chicago	7625296236181	US	Evergreen Park
Asia/Shanghai	3013779964029	CN	Tianfu
Europe/Berlin	9418258426939	DE	Korschenbroich
Asia/Kolkata	0083293015517	IN	Puducherry
Europe/Berlin	2163537559569	DE	Korschenbroich
Europe/Bratislava	1990871160882	SK	Hlohovec
Asia/Kolkata	3033743250873	IN	Dalsingh Sarai
America/Chicago	3488084535606	US	Copperas Cove
America/Sao_Paulo	8008328529175	BR	Santa Gertrudes
America/Chicago	8794170367057	US	Pleasant Prairie
America/New_York	5050293470832	US	Toledo
Europe/Berlin	8202597182059	DE	Gifhorn
Asia/Jakarta	0017521015376	ID	Diwek
America/Los_Angeles	9885232070394	US	Santa Maria
America/New_York	0483632551384	US	Thomasville
America/Maceio	1112844292677	BR	Aracaju
Asia/Tokyo	6157101575051	JP	Namerikawa
Europe/Sarajevo	7855547613212	BA	Bijeljina
Europe/Kiev	7371984076354	UA	Krasyliv
Asia/Shanghai	4758313395806	CN	Zhuangyuan
Atlantic/Azores	5859572132184	PT	Ponta Delgada
Asia/Dhaka	1319813447988	BD	Manikchari
Asia/Kolkata	2721893177935	IN	Pandua
Asia/Kolkata	4492096862314	IN	Bhuban
Asia/Kolkata	2203790711172	IN	Srinagar
Europe/Rome	6675125037466	IT	Volla
America/Mexico_City	8458617508303	MX	Teziutlan
America/Los_Angeles	0625573070061	US	Riverbank
Europe/Madrid	9794011025862	ES	Baza
Africa/Niamey	3385199766805	NE	Mirriah
Australia/Melbourne	9741851244090	AU	Frankston South
Asia/Shanghai	2945689066214	CN	Pingyi
Africa/Algiers	0050115568827	DZ	Frenda
America/New_York	3614236392050	US	Fitchburg
Europe/Rome	3649320325409	IT	Ragusa
America/Bogota	6221620319578	CO	Socorro
America/Toronto	9002369678464	CA	Sainte-Catherine
America/New_York	1675497455764	US	Acworth
Asia/Shanghai	8935187348084	CN	Longgang
America/Santo_Domingo	3235709873526	DO	Santa Cruz de Barahona
Europe/London	3293543909412	GB	Lower Earley
America/Port-au-Prince	3791389096865	HT	Thomazeau
Asia/Shanghai	0641827670276	CN	Longgang
Asia/Tokyo	4570436745142	JP	Inawashiro
Australia/Melbourne	8527252338894	AU	Frankston South
Europe/London	3922688750435	GB	Kingston upon Hull
Africa/Nairobi	5144347652425	KE	Lodwar
Europe/Berlin	7789941320097	DE	Stuttgart
Africa/Bangui	8958239609896	CF	Carnot
Europe/Istanbul	4584301484180	TR	Patnos
Asia/Kolkata	0232547597952	IN	Pilkhua
Asia/Karachi	2336678594335	PK	Qadirpur Ran
Africa/Gaborone	5690650761410	BW	Tonota
Asia/Kolkata	6116123719843	IN	Betamcherla
Europe/London	3302338577597	GB	Westbury
Africa/Lubumbashi	8915649093363	CD	Yangambi
America/Havana	4648623715831	CU	Media Luna
Asia/Kolkata	9863808126775	IN	Malaut
Africa/Accra	7520287020162	GH	Mampong
Asia/Tehran	2145632737684	IR	Darreh Shahr
America/Sao_Paulo	4240122528556	BR	Marau
Africa/Mogadishu	0669465752475	SO	Baki
Africa/Lagos	8777451377228	NG	Shagamu
Europe/Paris	5473104259851	FR	Quimper
America/Chicago	6414005194048	US	Westchester
Asia/Kolkata	9464004402313	IN	Sirsi
Asia/Yangon	5004622272161	MM	Kyaikto
Europe/Rome	7292545274012	IT	San Giuliano Milanese
America/New_York	8770516970136	US	Malden
Asia/Tokyo	6963577445404	JP	Hita
America/Chicago	1960561480590	US	Brenham
America/Argentina/Cordoba	0629889766595	AR	Esperanza
America/New_York	5105983141902	US	Punta Gorda Isles
America/New_York	9309569309854	US	Norwalk
Asia/Phnom_Penh	3191055012999	KH	Paoy Paet
Africa/Nairobi	6213664027670	KE	Busia
Europe/Rome	5504955387759	IT	Agrigento
Europe/Madrid	4027919634481	ES	Gernika-Lumo
Asia/Kolkata	1146113362402	IN	Kheda
America/Los_Angeles	4351252397438	US	Bothell
America/Toronto	0431436092336	CA	Beaconsfield
America/Chicago	1649542195653	US	Lower West Side
Asia/Jerusalem	9867271372981	IL	Ganei Tikva
Europe/Sarajevo	5055335717609	BA	Bijeljina
Asia/Shanghai	6506476351584	CN	Huangshi
Europe/Paris	8227394365320	FR	Quimper
Europe/Kiev	1323586428860	UA	Artsyz
Pacific/Honolulu	8814149732577	US	Kahului
Europe/London	3390555411824	GB	Thetford
Europe/Moscow	6231616386439	RU	Alatyr’
Africa/Luanda	2750067570319	AO	Luena
Asia/Shanghai	8990484423780	CN	Yanliang
America/Santiago	1003579598847	CL	Ovalle
Europe/Kiev	1379050184756	UA	Artsyz
Asia/Kolkata	7260920214441	IN	Sambalpur
Europe/Paris	8320416002835	FR	La Garenne-Colombes
America/New_York	1902487346659	US	Boston
Asia/Baku	4029810437611	AZ	Astara
Europe/Warsaw	7570628699069	PL	Reda
Europe/Brussels	5623181659796	BE	Houthalen
America/New_York	7549432778482	US	Leland
America/Lima	9900495443713	PE	Yunguyo
America/Chicago	4968233303397	US	Rolla
America/Chicago	7265722306110	US	South Lawndale
America/Chicago	8836296471123	US	Bourbonnais
America/Sao_Paulo	5398333986005	BR	Artur Nogueira
Europe/Madrid	3736787400715	ES	San Fernando de Henares
Asia/Shanghai	4374883781704	CN	Nanpiao
Europe/London	1397418491957	GB	Devizes
Asia/Kabul	8232550062579	AF	Sar-e Pul
Africa/Tripoli	7821378040053	LY	Ajdabiya
Africa/Casablanca	4643260680115	MA	Temara
America/New_York	6447519361309	US	Martinsburg
Asia/Kolkata	7706361034373	IN	Aklera
Asia/Samarkand	5470146689080	UZ	Jizzax
Europe/Madrid	9883563736224	ES	Baza
America/New_York	7739535680236	US	Sicklerville
Asia/Samarkand	3652236831520	UZ	Jizzax
America/Chicago	9602474632728	US	Tyler
Africa/Dar_es_Salaam	8547175501649	TZ	Chanika
Europe/Paris	0340344869391	FR	Marseille 11
Europe/Berlin	2712797674583	DE	Oberhausen
America/New_York	7626921907964	US	Toledo
Asia/Shanghai	1009426616092	CN	Zaozhuang
Pacific/Honolulu	2281008253553	US	Kahului
America/Mexico_City	3589731263016	MX	Paracho de Verduzco
Asia/Tokyo	4169652611395	JP	Okegawa
Asia/Jakarta	4759623896892	ID	Cibinong
Indian/Antananarivo	4888116606059	MG	Ikalamavony
Europe/Minsk	5605500376881	BY	Dobrush
Asia/Tokyo	2184552560262	JP	Shinshiro
Europe/Podgorica	6287205811028	ME	Budva
Asia/Kolkata	7525572274633	IN	Rafiganj
America/Maceio	3177002570781	BR	Lagarto
Europe/Amsterdam	4626504915020	NL	Culemborg
Asia/Yekaterinburg	7972782171267	RU	Tavda
America/Sao_Paulo	9020241704414	BR	Marau
Africa/Abidjan	3864990973129	CI	Lakota
America/Havana	7716257853988	CU	Varadero
Europe/Rome	9050785864213	IT	Cordenons
America/New_York	3595436790641	US	Jersey City
America/Santiago	5184154519863	CL	San Bernardo
Indian/Reunion	8566939287841	RE	Saint-Denis
Europe/Zurich	1101061623081	CH	Onex
